
x		y
0.00000	0.00000000000000000000
0.00002	0.00001004490241762570
0.00004	0.00002009424660469280
0.00006	0.00003014804772082370
0.00008	0.00004020630576602090
0.00010	0.00005026902074028440
0.00012	0.00006033619264361170
0.00014	0.00007040782147600270
0.00016	0.00008048390723746010
0.00018	0.00009056446508760360
0.00020	0.00010064948744662500
0.00022	0.00011073897431452100
0.00024	0.00012083293327110500
0.00026	0.00013093135673656800
0.00028	0.00014103425987052700
0.00030	0.00015114163509317300
0.00032	0.00016125348998432100
0.00034	0.00017136981696415300
0.00036	0.00018149063119229900
0.00038	0.00019161592508894200
0.00040	0.00020174569865408200
0.00042	0.00021187995946753600
0.00044	0.00022201871510911000
0.00046	0.00023216195041918100
0.00048	0.00024230968055737700
0.00050	0.00025246190552369300
0.00052	0.00026261862531813100
0.00054	0.00027277983994068900
0.00056	0.00028294555697118100
0.00058	0.00029311577640960600
0.00060	0.00030329049067615300
0.00062	0.00031346971493044500
0.00064	0.00032365344917247900
0.00066	0.00033384168582244700
0.00068	0.00034403443246016000
0.00070	0.00035423168908561700
0.00072	0.00036443346327862800
0.00074	0.00037463975503919700
0.00076	0.00038485056436731900
0.00078	0.00039506588368318700
0.00080	0.00040528573572623500
0.00082	0.00041551010533683600
0.00084	0.00042573900009480500
0.00086	0.00043597242000014100
0.00088	0.00044621037263265200
0.00090	0.00045645285799234500
0.00092	0.00046669986849940500
0.00094	0.00047695141931345400
0.00096	0.00048720750285467900
0.00098	0.00049746812670289600
0.00100	0.00050773329085810300
0.00102	0.00051800299532029900
0.00104	0.00052827724008948500
0.00106	0.00053855604032528200
0.00108	0.00054883938086807000
0.00110	0.00055912726929765800
0.00112	0.00056941971319385800
0.00114	0.00057971671255667000
0.00116	0.00059001825980628200
0.00118	0.00060032437010232100
0.00120	0.00061063503586497100
0.00122	0.00062095026467404500
0.00124	0.00063127005652954100
0.00126	0.00064159441143146100
0.00128	0.00065192332937980400
0.00130	0.00066225681795438400
0.00132	0.00067259487715519800
0.00134	0.00068293751456205800
0.00136	0.00069328471501534100
0.00138	0.00070363650125448300
0.00140	0.00071399285811986000
0.00142	0.00072435380077109300
0.00144	0.00073471932162837500
0.00146	0.00074508942069170200
0.00148	0.00075546411312069700
0.00150	0.00076584339133554900
0.00152	0.00077622725533626000
0.00154	0.00078661571270263900
0.00156	0.00079700876343468900
0.00158	0.00080740640753240600
0.00160	0.00081780865257560500
0.00162	0.00082821549098447000
0.00164	0.00083862693033881900
0.00166	0.00084904297063864500
0.00168	0.00085946361946376600
0.00170	0.00086988886923436400
0.00172	0.00088031873511006800
0.00174	0.00089075320951106000
0.00176	0.00090119229243734500
0.00178	0.00091163598388892300
0.00180	0.00092208429902541400
0.00182	0.00093253723026700900
0.00184	0.00094299478519351900
0.00186	0.00095345695622513100
0.00188	0.00096392375094165600
0.00190	0.00097439516934309600
0.00192	0.00098487121900926200
0.00194	0.00099535189236034200
0.00196	0.00100583720455596000
0.00198	0.00101632714043649000
0.00200	0.00102682172274137000
0.00202	0.00103732092873117000
0.00204	0.00104782478114531000
0.00206	0.00105833327240399000
0.00208	0.00106884641008701000
0.00210	0.00107936418661458000
0.00212	0.00108988660956649000
0.00214	0.00110041368652256000
0.00216	0.00111094540990299000
0.00218	0.00112148178728757000
0.00220	0.00113202281867631000
0.00222	0.00114256850406921000
0.00224	0.00115311884346627000
0.00226	0.00116367384444730000
0.00228	0.00117423351459211000
0.00230	0.00118479783874108000
0.00232	0.00119536683205383000
0.00234	0.00120594049453037000
0.00236	0.00121651882617069000
0.00238	0.00122710183455460000
0.00240	0.00123768950452249000
0.00242	0.00124828185881378000
